politician,politicianDescription,image,politicianLabel,date_of_birth
http://www.wikidata.org/entity/Q3334944,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nadine%20Morano%20par%20Claude%20Truong-Ngoc%20juin%202013.jpg,Nadine Morano,1963-11-06T00:00:00Z
http://www.wikidata.org/entity/Q3336265,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait-Nassimah-Dindar.jpg,Nassimah Dindar,1960-01-20T00:00:00Z
http://www.wikidata.org/entity/Q3336315,French politicians,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mission%20de%20radio%20Europe%20Midi%20-%205%20septembre%202014%2024.JPG,Natacha Bouchart,1963-05-29T00:00:00Z
http://www.wikidata.org/entity/Q3336545,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20Brizard.jpg,Nathalie Brizard,1973-05-25T00:00:00Z
http://www.wikidata.org/entity/Q3336553,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Nathalie%20Chabanne.jpg,Nathalie Chabanne,1973-01-03T00:00:00Z
http://www.wikidata.org/entity/Q3336598,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20Goulet%20French%20Senator.jpg,Nathalie Goulet,1958-05-24T00:00:00Z
http://www.wikidata.org/entity/Q3340073,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Bay%20%282012%29.jpg,Nicolas Bay,1977-12-21T00:00:00Z
http://www.wikidata.org/entity/Q3340260,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Dhuicq%20.jpg,Nicolas Dhuicq,1960-11-29T00:00:00Z
http://www.wikidata.org/entity/Q3340664,member of the National Assembly of France,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Nicolas%20Perruchot%20pris%20en%20mai%202014.JPG,Nicolas Perruchot,1966-07-09T00:00:00Z
http://www.wikidata.org/entity/Q3340996,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicoleameline5.jpg,Nicole Ameline,1952-07-04T00:00:00Z
http://www.wikidata.org/entity/Q3341057,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicole%20Guedj.jpg,Nicole Guedj,1955-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3343507,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Lorient%20-%20le%20maire%20Norbert%20M%C3%A9tairie%20de%20profil-%2020090802.jpg,Norbert Métairie,1946-08-07T00:00:00Z
http://www.wikidata.org/entity/Q3349217,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Odette%20Terrade.jpg,Odette Terrade,1949-02-21T00:00:00Z
http://www.wikidata.org/entity/Q3350959,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Dartigolles%20Front%20de%20Gauche%202009-03-08.jpg,Olivier Dartigolles,1970-08-27T00:00:00Z
http://www.wikidata.org/entity/Q3350961,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Dassault.jpg,Olivier Dassault,1951-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3350983,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Dosne.jpg,Olivier Dosne,1961-01-20T00:00:00Z
http://www.wikidata.org/entity/Q3350998,French professor and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Duhamel%20%C3%A0%20Sciences%20Po.jpg,Olivier Duhamel,1950-05-02T00:00:00Z
http://www.wikidata.org/entity/Q3351009,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20d%C3%A9put%C3%A9%20RRDP%20Olivier%20Falorni.JPG,Olivier Falorni,1972-03-27T00:00:00Z
http://www.wikidata.org/entity/Q3351018,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20d%27Olivier%20Faure.jpg,Olivier Faure,1968-08-18T00:00:00Z
http://www.wikidata.org/entity/Q3351092,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Henno.jpg,Olivier Henno,1962-04-21T00:00:00Z
http://www.wikidata.org/entity/Q3367309,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Pascal%20Brindeau.JPG,Pascal Brindeau,1974-06-20T00:00:00Z
http://www.wikidata.org/entity/Q3367334,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20cherki%20d%C3%A9put%C3%A9.jpg,Pascal Cherki,1966-09-01T00:00:00Z
http://www.wikidata.org/entity/Q3367366,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20DEGUILHEM%20portrait%202012-2.jpg,Pascal Deguilhem,1956-02-09T00:00:00Z
http://www.wikidata.org/entity/Q3367388,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Durand%20portrait.JPG,Pascal Durand,1960-10-03T00:00:00Z
http://www.wikidata.org/entity/Q3367564,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/PopelinST2dec08.JPG,Pascal Popelin,1967-02-27T00:00:00Z
http://www.wikidata.org/entity/Q3367654,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Demarthe%20boistard.jpg,Pascale Boistard,1971-01-04T00:00:00Z
http://www.wikidata.org/entity/Q3368872,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/PB%20BUSTE%20FACE.jpg,Patrice Bessac,1978-06-17T00:00:00Z
http://www.wikidata.org/entity/Q3368959,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Hernu.jpg,Patrice Hernu,1948-01-21T00:00:00Z
http://www.wikidata.org/entity/Q3368994,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Martin-Lalande.jpg,Patrice Martin-Lalande,1947-12-02T00:00:00Z
